Numer X Y H 
@878 5593347.069 6576072.289 -0.004 
@8780 5593355.069 6576071.539 0.007 
@8781 5593355.119 6576071.539 0.007 
@8782 5593355.169 6576071.539 0.007 
@8783 5593355.219 6576071.539 0.007 
@8784 5593355.269 6576071.539 0.007 
@8785 5593355.319 6576071.539 0.007 
@8786 5593355.369 6576071.539 0.007 
@8787 5593355.419 6576071.539 0.008 
@8788 5593355.469 6576071.539 0.009 
@8789 5593355.519 6576071.539 0.008 
@879 5593347.069 6576072.339 -0.003 
@8790 5593355.569 6576071.539 0.007 
@8791 5593355.619 6576071.539 0.008 
@8792 5593355.669 6576071.539 0.009 
@8793 5593355.719 6576071.539 0.009 
@8794 5593355.769 6576071.539 0.010 
@8795 5593355.819 6576071.539 0.009 
@8796 5593355.869 6576071.539 0.009 
@8797 5593355.919 6576071.539 0.009 
@8798 5593355.969 6576071.539 0.009 
@8799 5593356.019 6576071.539 0.009 
@880 5593347.069 6576072.389 -0.003 
@8800 5593356.069 6576071.539 0.009 
@8801 5593356.119 6576071.539 0.009 
@8802 5593356.169 6576071.539 0.009 
@8803 5593356.219 6576071.539 0.008 
@8804 5593356.269 6576071.539 0.008 
@8805 5593356.319 6576071.539 0.009 
@8806 5593356.369 6576071.539 0.010 
@8807 5593356.419 6576071.539 0.010 
@8808 5593356.469 6576071.539 0.010 
@8809 5593356.519 6576071.539 0.010 
@881 5593347.069 6576072.439 -0.003 
@8810 5593356.569 6576071.539 0.009 
@8811 5593356.619 6576071.539 0.010 
@8812 5593356.669 6576071.539 0.011 
@8813 5593356.719 6576071.539 0.011 
@8814 5593356.769 6576071.539 0.011 
@8815 5593356.819 6576071.539 0.011 
@8816 5593356.869 6576071.539 0.011 
@8817 5593356.919 6576071.539 0.011 
@8818 5593356.969 6576071.539 0.011 
@8819 5593346.669 6576071.639 -0.002 
@882 5593347.069 6576072.489 -0.003 
@8820 5593346.719 6576071.639 -0.002 
@8821 5593346.769 6576071.639 -0.003 
@8822 5593346.819 6576071.639 -0.002 
@8823 5593346.869 6576071.639 -0.002 
@8824 5593346.919 6576071.639 -0.002 
@8825 5593346.969 6576071.639 -0.002 
@8826 5593347.019 6576071.639 -0.003 
@8827 5593347.069 6576071.639 -0.003 
@8828 5593347.119 6576071.639 -0.003 
@8829 5593347.169 6576071.639 -0.004 
@883 5593347.069 6576072.539 -0.003 
@8830 5593347.219 6576071.639 -0.003 
@8831 5593347.269 6576071.639 -0.003 
@8832 5593347.319 6576071.639 -0.003 
@8833 5593347.369 6576071.639 -0.002 
@8834 5593347.419 6576071.639 -0.003 
@8835 5593347.469 6576071.639 -0.003 
@8836 5593347.519 6576071.639 -0.004 
@8837 5593347.569 6576071.639 -0.004 
@8838 5593347.619 6576071.639 -0.004 
@8839 5593347.669 6576071.639 -0.004 
@884 5593347.069 6576072.589 -0.003 
@8840 5593347.719 6576071.639 -0.004 
@8841 5593347.769 6576071.639 -0.004 
@8842 5593347.819 6576071.639 -0.004 
@8843 5593347.869 6576071.639 -0.004 
@8844 5593347.919 6576071.639 -0.004 
@8845 5593347.969 6576071.639 -0.004 
@8846 5593348.019 6576071.639 -0.004 
@8847 5593348.069 6576071.639 -0.003 
@8848 5593348.119 6576071.639 -0.003 
@8849 5593348.169 6576071.639 -0.004 
@885 5593347.069 6576072.639 -0.002 
@8850 5593348.219 6576071.639 -0.004 
@8851 5593348.269 6576071.639 -0.003 
@8852 5593348.319 6576071.639 -0.004 
@8853 5593348.369 6576071.639 -0.004 
@8854 5593348.419 6576071.639 -0.004 
@8855 5593348.469 6576071.639 -0.004 
@8856 5593348.519 6576071.639 -0.004 
@8857 5593348.569 6576071.639 -0.004 
@8858 5593348.619 6576071.639 -0.004 
@8859 5593348.669 6576071.639 -0.004 
@886 5593347.069 6576072.689 -0.002 
@8860 5593348.719 6576071.639 -0.004 
@8861 5593348.769 6576071.639 -0.004 
@8862 5593348.819 6576071.639 -0.004 
@8863 5593348.869 6576071.639 -0.004 
@8864 5593348.919 6576071.639 -0.004 
@8865 5593348.969 6576071.639 -0.004 
@8866 5593349.019 6576071.639 -0.005 
@8867 5593349.069 6576071.639 -0.006 
@8868 5593349.119 6576071.639 -0.005 
@8869 5593349.169 6576071.639 -0.004 
@887 5593347.069 6576072.739 -0.001 
@8870 5593349.219 6576071.639 -0.005 
@8871 5593349.269 6576071.639 -0.006 
@8872 5593349.319 6576071.639 -0.005 
@8873 5593349.369 6576071.639 -0.005 
@8874 5593349.419 6576071.639 -0.005 
@8875 5593349.469 6576071.639 -0.004 
@8876 5593349.519 6576071.639 -0.005 
@8877 5593349.569 6576071.639 -0.005 
@8878 5593349.619 6576071.639 -0.005 
@8879 5593349.669 6576071.639 -0.005 
@888 5593347.069 6576072.789 -0.001 
@8880 5593349.719 6576071.639 -0.005 
@8881 5593349.769 6576071.639 -0.004 
@8882 5593349.819 6576071.639 -0.005 
@8883 5593349.869 6576071.639 -0.005 
@8884 5593349.919 6576071.639 -0.005 
@8885 5593349.969 6576071.639 -0.004 
@8886 5593350.019 6576071.639 -0.005 
@8887 5593350.069 6576071.639 -0.005 
@8888 5593350.119 6576071.639 -0.005 
@8889 5593350.169 6576071.639 -0.005 
@889 5593347.069 6576072.839 -0.001 
@8890 5593350.219 6576071.639 -0.005 
@8891 5593350.269 6576071.639 -0.005 
@8892 5593350.319 6576071.639 -0.004 
@8893 5593350.369 6576071.639 -0.004 
@8894 5593350.419 6576071.639 -0.004 
@8895 5593350.469 6576071.639 -0.005 
@8896 5593350.519 6576071.639 -0.003 
@8897 5593350.569 6576071.639 -0.002 
@8898 5593350.619 6576071.639 -0.003 
@8899 5593350.669 6576071.639 -0.004 
@890 5593347.069 6576072.889 -0.001 
@8900 5593350.719 6576071.639 -0.003 
@8901 5593350.769 6576071.639 -0.002 
@8902 5593350.819 6576071.639 -0.002 
@8903 5593350.869 6576071.639 -0.002 
@8904 5593350.919 6576071.639 -0.002 
@8905 5593350.969 6576071.639 -0.001 
@8906 5593351.019 6576071.639 -0.001 
@8907 5593351.069 6576071.639 -0.001 
@8908 5593351.119 6576071.639 -0.001 
@8909 5593351.169 6576071.639 0.000 
@891 5593347.069 6576072.939 -0.001 
@8910 5593351.219 6576071.639 -0.001 
@8911 5593351.269 6576071.639 -0.001 
@8912 5593351.319 6576071.639 -0.001 
@8913 5593351.369 6576071.639 -0.001 
@8914 5593351.419 6576071.639 0.000 
@8915 5593351.469 6576071.639 0.001 
@8916 5593351.519 6576071.639 0.000 
@8917 5593351.569 6576071.639 0.000 
@8918 5593351.619 6576071.639 0.000 
@8919 5593351.669 6576071.639 0.001 
@892 5593347.069 6576072.989 -0.001 
@8920 5593351.719 6576071.639 0.001 
@8921 5593351.769 6576071.639 0.001 
@8922 5593351.819 6576071.639 0.001 
@8923 5593351.869 6576071.639 0.002 
@8924 5593351.919 6576071.639 0.002 
@8925 5593351.969 6576071.639 0.002 
@8926 5593352.019 6576071.639 0.003 
@8927 5593352.069 6576071.639 0.004 
@8928 5593352.119 6576071.639 0.004 
@8929 5593352.169 6576071.639 0.003 
@893 5593347.069 6576073.039 -0.001 
@8930 5593352.219 6576071.639 0.004 
@8931 5593352.269 6576071.639 0.004 
@8932 5593352.319 6576071.639 0.003 
@8933 5593352.369 6576071.639 0.002 
@8934 5593352.419 6576071.639 0.003 
@8935 5593352.469 6576071.639 0.004 
@8936 5593352.519 6576071.639 0.004 
@8937 5593352.569 6576071.639 0.004 
@8938 5593352.619 6576071.639 0.003 
@8939 5593352.669 6576071.639 0.003 
@894 5593347.069 6576073.089 0.001 
@8940 5593352.719 6576071.639 0.003 
@8941 5593352.769 6576071.639 0.003 
@8942 5593352.819 6576071.639 0.002 
@8943 5593352.869 6576071.639 0.002 
@8944 5593352.919 6576071.639 0.001 
@8945 5593352.969 6576071.639 0.001 
@8946 5593353.019 6576071.639 0.000 
@8947 5593353.069 6576071.639 0.000 
@8948 5593353.119 6576071.639 -0.001 
@8949 5593353.169 6576071.639 -0.001 
@895 5593347.069 6576073.139 0.002 
@8950 5593353.219 6576071.639 -0.001 
@8951 5593353.269 6576071.639 -0.001 
@8952 5593353.319 6576071.639 -0.001 
@8953 5593353.369 6576071.639 -0.001 
@8954 5593353.419 6576071.639 0.000 
@8955 5593353.469 6576071.639 0.000 
@8956 5593353.519 6576071.639 0.000 
@8957 5593353.569 6576071.639 0.000 
@8958 5593353.619 6576071.639 0.000 
@8959 5593353.669 6576071.639 0.000 
@896 5593347.069 6576073.189 0.002 
@8960 5593353.719 6576071.639 0.000 
@8961 5593353.769 6576071.639 0.000 
@8962 5593353.819 6576071.639 0.001 
@8963 5593353.869 6576071.639 0.001 
@8964 5593353.919 6576071.639 0.001 
@8965 5593353.969 6576071.639 0.001 
@8966 5593354.019 6576071.639 0.002 
@8967 5593354.069 6576071.639 0.003 
@8968 5593354.119 6576071.639 0.002 
@8969 5593354.169 6576071.639 0.002 
@897 5593347.069 6576073.239 0.003 
@8970 5593354.219 6576071.639 0.003 
@8971 5593354.269 6576071.639 0.003 
@8972 5593354.319 6576071.639 0.003 
@8973 5593354.369 6576071.639 0.003 
@8974 5593354.419 6576071.639 0.004 
@8975 5593354.469 6576071.639 0.004 
@8976 5593354.519 6576071.639 0.004 
@8977 5593354.569 6576071.639 0.004 
@8978 5593354.619 6576071.639 0.005 
@8979 5593354.669 6576071.639 0.005 
@898 5593347.069 6576073.289 0.002 
@8980 5593354.719 6576071.639 0.005 
@8981 5593354.769 6576071.639 0.005 
@8982 5593354.819 6576071.639 0.005 
@8983 5593354.869 6576071.639 0.006 
@8984 5593354.919 6576071.639 0.006 
@8985 5593354.969 6576071.639 0.007 
@8986 5593355.019 6576071.639 0.007 
@8987 5593355.069 6576071.639 0.007 
@8988 5593355.119 6576071.639 0.007 
@8989 5593355.169 6576071.639 0.008 
@899 5593347.069 6576073.339 0.002 
@8990 5593355.219 6576071.639 0.008 
@8991 5593355.269 6576071.639 0.008 
@8992 5593355.319 6576071.639 0.008 
@8993 5593355.369 6576071.639 0.009 
@8994 5593355.419 6576071.639 0.008 
@8995 5593355.469 6576071.639 0.007 
@8996 5593355.519 6576071.639 0.008 
@8997 5593355.569 6576071.639 0.010 
@8998 5593355.619 6576071.639 0.009 
@8999 5593355.669 6576071.639 0.009 
@900 5593347.069 6576073.389 0.002 
@9000 5593355.719 6576071.639 0.009 
@9001 5593355.769 6576071.639 0.009 
@9002 5593355.819 6576071.639 0.009 
@9003 5593355.869 6576071.639 0.009 
@9004 5593355.919 6576071.639 0.010 
@9005 5593355.969 6576071.639 0.010 
@9006 5593356.019 6576071.639 0.010 
@9007 5593356.069 6576071.639 0.010 
@9008 5593356.119 6576071.639 0.009 
@9009 5593356.169 6576071.639 0.009 
@901 5593347.069 6576073.439 0.002 
@9010 5593356.219 6576071.639 0.009 
@9011 5593356.269 6576071.639 0.009 
@9012 5593356.319 6576071.639 0.009 
@9013 5593356.369 6576071.639 0.010 
@9014 5593356.419 6576071.639 0.010 
@9015 5593356.469 6576071.639 0.011 
@9016 5593356.519 6576071.639 0.010 
@9017 5593356.569 6576071.639 0.010 
@9018 5593356.619 6576071.639 0.010 
@9019 5593356.669 6576071.639 0.010 
@902 5593347.069 6576073.489 0.003 
@9020 5593356.719 6576071.639 0.011 
@9021 5593356.769 6576071.639 0.012 
@9022 5593356.819 6576071.639 0.012 
@9023 5593356.869 6576071.639 0.012 
@9024 5593356.919 6576071.639 0.012 
@9025 5593356.969 6576071.639 0.012 
@9026 5593357.019 6576071.639 0.012 
@9027 5593357.069 6576071.639 0.012 
@9028 5593346.669 6576071.739 -0.002 
@9029 5593346.719 6576071.739 -0.002 
@903 5593347.069 6576073.539 0.003 
@9030 5593346.769 6576071.739 -0.001 
@9031 5593346.819 6576071.739 -0.001 
@9032 5593346.869 6576071.739 -0.001 
@9033 5593346.919 6576071.739 -0.002 
@9034 5593346.969 6576071.739 -0.003 
@9035 5593347.019 6576071.739 -0.003 
@9036 5593347.069 6576071.739 -0.003 
@9037 5593347.119 6576071.739 -0.004 
@9038 5593347.169 6576071.739 -0.004 
@9039 5593347.219 6576071.739 -0.004 
@904 5593347.069 6576073.589 0.004 
@9040 5593347.269 6576071.739 -0.003 
@9041 5593347.319 6576071.739 -0.003 
@9042 5593347.369 6576071.739 -0.002 
@9043 5593347.419 6576071.739 -0.003 
@9044 5593347.469 6576071.739 -0.004 
@9045 5593347.519 6576071.739 -0.003 
@9046 5593347.569 6576071.739 -0.002 
@9047 5593347.619 6576071.739 -0.003 
@9048 5593347.669 6576071.739 -0.005 
@9049 5593347.719 6576071.739 -0.004 
@905 5593347.069 6576073.639 0.004 
@9050 5593347.769 6576071.739 -0.004 
@9051 5593347.819 6576071.739 -0.004 
@9052 5593347.869 6576071.739 -0.003 
@9053 5593347.919 6576071.739 -0.003 
@9054 5593347.969 6576071.739 -0.003 
@9055 5593348.019 6576071.739 -0.004 
@9056 5593348.069 6576071.739 -0.004 
@9057 5593348.119 6576071.739 -0.004 
@9058 5593348.169 6576071.739 -0.005 
@9059 5593348.219 6576071.739 -0.004 
@906 5593347.169 6576070.539 -0.003 
@9060 5593348.269 6576071.739 -0.004 
@9061 5593348.319 6576071.739 -0.004 
@9062 5593348.369 6576071.739 -0.004 
@9063 5593348.419 6576071.739 -0.004 
@9064 5593348.469 6576071.739 -0.003 
@9065 5593348.519 6576071.739 -0.004 
@9066 5593348.569 6576071.739 -0.004 
@9067 5593348.619 6576071.739 -0.004 
@9068 5593348.669 6576071.739 -0.003 
@9069 5593348.719 6576071.739 -0.003 
@907 5593347.169 6576070.589 -0.002 
@9070 5593348.769 6576071.739 -0.003 
@9071 5593348.819 6576071.739 -0.004 
@9072 5593348.869 6576071.739 -0.004 
@9073 5593348.919 6576071.739 -0.004 
@9074 5593348.969 6576071.739 -0.004 
@9075 5593349.019 6576071.739 -0.004 
@9076 5593349.069 6576071.739 -0.004 
@9077 5593349.119 6576071.739 -0.004 
@9078 5593349.169 6576071.739 -0.004 
@9079 5593349.219 6576071.739 -0.005 
@908 5593347.169 6576070.639 -0.002 
@9080 5593349.269 6576071.739 -0.005 
@9081 5593349.319 6576071.739 -0.005 
@9082 5593349.369 6576071.739 -0.005 
@9083 5593349.419 6576071.739 -0.005 
@9084 5593349.469 6576071.739 -0.005 
@9085 5593349.519 6576071.739 -0.005 
@9086 5593349.569 6576071.739 -0.004 
@9087 5593349.619 6576071.739 -0.005 
@9088 5593349.669 6576071.739 -0.005 
@9089 5593349.719 6576071.739 -0.005 
@909 5593347.169 6576070.689 -0.002 
@9090 5593349.769 6576071.739 -0.004 
@9091 5593349.819 6576071.739 -0.005 
@9092 5593349.869 6576071.739 -0.006 
@9093 5593349.919 6576071.739 -0.005 
@9094 5593349.969 6576071.739 -0.004 
@9095 5593350.019 6576071.739 -0.004 
@9096 5593350.069 6576071.739 -0.005 
@9097 5593350.119 6576071.739 -0.004 
@9098 5593350.169 6576071.739 -0.004 
@9099 5593350.219 6576071.739 -0.004 
@910 5593347.169 6576070.739 -0.003 
@9100 5593350.269 6576071.739 -0.004 
@9101 5593350.319 6576071.739 -0.004 
@9102 5593350.369 6576071.739 -0.004 
@9103 5593350.419 6576071.739 -0.004 
@9104 5593350.469 6576071.739 -0.003 
@9105 5593350.519 6576071.739 -0.003 
@9106 5593350.569 6576071.739 -0.003 
@9107 5593350.619 6576071.739 -0.003 
@9108 5593350.669 6576071.739 -0.003 
@9109 5593350.719 6576071.739 -0.003 
@911 5593347.169 6576070.789 -0.003 
@9110 5593350.769 6576071.739 -0.002 
@9111 5593350.819 6576071.739 -0.002 
@9112 5593350.869 6576071.739 -0.002 
@9113 5593350.919 6576071.739 -0.001 
@9114 5593350.969 6576071.739 -0.001 
@9115 5593351.019 6576071.739 0.000 
@9116 5593351.069 6576071.739 0.000 
@9117 5593351.119 6576071.739 0.000 
@9118 5593351.169 6576071.739 -0.001 
@9119 5593351.219 6576071.739 -0.001 
@912 5593347.169 6576070.839 -0.003 
@9120 5593351.269 6576071.739 0.000 
@9121 5593351.319 6576071.739 0.000 
@9122 5593351.369 6576071.739 0.000 
@9123 5593351.419 6576071.739 0.001 
@9124 5593351.469 6576071.739 0.001 
@9125 5593351.519 6576071.739 0.001 
@9126 5593351.569 6576071.739 0.001 
@9127 5593351.619 6576071.739 0.000 
@9128 5593351.669 6576071.739 0.000 
@9129 5593351.719 6576071.739 0.001 
@913 5593347.169 6576070.889 -0.003 
@9130 5593351.769 6576071.739 0.001 
@9131 5593351.819 6576071.739 0.001 
@9132 5593351.869 6576071.739 0.002 
@9133 5593351.919 6576071.739 0.003 
@9134 5593351.969 6576071.739 0.005 
@9135 5593352.019 6576071.739 0.004 
@9136 5593352.069 6576071.739 0.003 
@9137 5593352.119 6576071.739 0.003 
@9138 5593352.169 6576071.739 0.004 
@9139 5593352.219 6576071.739 0.004 
@914 5593347.169 6576070.939 -0.003 
@9140 5593352.269 6576071.739 0.004 
@9141 5593352.319 6576071.739 0.004 
@9142 5593352.369 6576071.739 0.004 
@9143 5593352.419 6576071.739 0.004 
@9144 5593352.469 6576071.739 0.004 
@9145 5593352.519 6576071.739 0.003 
@9146 5593352.569 6576071.739 0.003 
@9147 5593352.619 6576071.739 0.003 
@9148 5593352.669 6576071.739 0.003 
@9149 5593352.719 6576071.739 0.002 
@915 5593347.169 6576070.989 -0.002 
@9150 5593352.769 6576071.739 0.001 
@9151 5593352.819 6576071.739 0.001 
@9152 5593352.869 6576071.739 0.001 
@9153 5593352.919 6576071.739 0.001 
@9154 5593352.969 6576071.739 0.001 
@9155 5593353.019 6576071.739 0.000 
@9156 5593353.069 6576071.739 -0.001 
@9157 5593353.119 6576071.739 0.000 
@9158 5593353.169 6576071.739 0.000 
@9159 5593353.219 6576071.739 -0.001 
@916 5593347.169 6576071.039 -0.001 
@9160 5593353.269 6576071.739 -0.001 
@9161 5593353.319 6576071.739 -0.001 
@9162 5593353.369 6576071.739 0.000 
@9163 5593353.419 6576071.739 -0.001 
@9164 5593353.469 6576071.739 -0.001 
@9165 5593353.519 6576071.739 -0.001 
@9166 5593353.569 6576071.739 -0.001 
@9167 5593353.619 6576071.739 -0.001 
@9168 5593353.669 6576071.739 -0.001 
@9169 5593353.719 6576071.739 0.000 
@917 5593347.169 6576071.089 -0.002 
@9170 5593353.769 6576071.739 0.000 
@9171 5593353.819 6576071.739 0.000 
@9172 5593353.869 6576071.739 0.000 
@9173 5593353.919 6576071.739 0.000 
@9174 5593353.969 6576071.739 0.001 
@9175 5593354.019 6576071.739 0.002 
@9176 5593354.069 6576071.739 0.002 
@9177 5593354.119 6576071.739 0.002 
@9178 5593354.169 6576071.739 0.002 
@9179 5593354.219 6576071.739 0.003 
@918 5593347.169 6576071.139 -0.003 
@9180 5593354.269 6576071.739 0.003 
@9181 5593354.319 6576071.739 0.003 
@9182 5593354.369 6576071.739 0.004 
@9183 5593354.419 6576071.739 0.003 
@9184 5593354.469 6576071.739 0.003 
@9185 5593354.519 6576071.739 0.004 
@9186 5593354.569 6576071.739 0.004 
@9187 5593354.619 6576071.739 0.005 
@9188 5593354.669 6576071.739 0.005 
@9189 5593354.719 6576071.739 0.005 
@919 5593347.169 6576071.189 -0.003 
@9190 5593354.769 6576071.739 0.005 
@9191 5593354.819 6576071.739 0.006 
@9192 5593354.869 6576071.739 0.006 
@9193 5593354.919 6576071.739 0.006 
@9194 5593354.969 6576071.739 0.006 
@9195 5593355.019 6576071.739 0.006 
@9196 5593355.069 6576071.739 0.006 
@9197 5593355.119 6576071.739 0.006 
@9198 5593355.169 6576071.739 0.006 
@9199 5593355.219 6576071.739 0.007 
@920 5593347.169 6576071.239 -0.003 
@9200 5593355.269 6576071.739 0.008 
@9201 5593355.319 6576071.739 0.007 
@9202 5593355.369 6576071.739 0.006 
@9203 5593355.419 6576071.739 0.007 
@9204 5593355.469 6576071.739 0.008 
@9205 5593355.519 6576071.739 0.008 
@9206 5593355.569 6576071.739 0.009 
@9207 5593355.619 6576071.739 0.009 
@9208 5593355.669 6576071.739 0.009 
@9209 5593355.719 6576071.739 0.009 
@921 5593347.169 6576071.289 -0.002 
@9210 5593355.769 6576071.739 0.009 
@9211 5593355.819 6576071.739 0.009 
@9212 5593355.869 6576071.739 0.009 
@9213 5593355.919 6576071.739 0.009 
@9214 5593355.969 6576071.739 0.010 
@9215 5593356.019 6576071.739 0.010 
@9216 5593356.069 6576071.739 0.010 
@9217 5593356.119 6576071.739 0.010 
@9218 5593356.169 6576071.739 0.010 
@9219 5593356.219 6576071.739 0.010 
@922 5593347.169 6576071.339 -0.001 
@9220 5593356.269 6576071.739 0.010 
@9221 5593356.319 6576071.739 0.010 
@9222 5593356.369 6576071.739 0.011 
@9223 5593356.419 6576071.739 0.011 
@9224 5593356.469 6576071.739 0.010 
@9225 5593356.519 6576071.739 0.010 
@9226 5593356.569 6576071.739 0.010 
@9227 5593356.619 6576071.739 0.011 
@9228 5593356.669 6576071.739 0.012 
@9229 5593356.719 6576071.739 0.012 
@923 5593347.169 6576071.389 -0.002 
@9230 5593356.769 6576071.739 0.012 
@9231 5593356.819 6576071.739 0.012 
@9232 5593356.869 6576071.739 0.012 
@9233 5593356.919 6576071.739 0.012 
@9234 5593356.969 6576071.739 0.011 
@9235 5593357.019 6576071.739 0.012 
@9236 5593357.069 6576071.739 0.013 
@9237 5593346.669 6576071.839 -0.002 
@9238 5593346.719 6576071.839 -0.002 
@9239 5593346.769 6576071.839 -0.002 
@924 5593347.169 6576071.439 -0.003 
@9240 5593346.819 6576071.839 -0.002 
@9241 5593346.869 6576071.839 -0.003 
@9242 5593346.919 6576071.839 -0.002 
@9243 5593346.969 6576071.839 -0.002 
@9244 5593347.019 6576071.839 -0.003 
@9245 5593347.069 6576071.839 -0.003 
@9246 5593347.119 6576071.839 -0.003 
@9247 5593347.169 6576071.839 -0.004 
@9248 5593347.219 6576071.839 -0.003 
@9249 5593347.269 6576071.839 -0.003 
@925 5593347.169 6576071.489 -0.003 
@9250 5593347.319 6576071.839 -0.003 
@9251 5593347.369 6576071.839 -0.004 
@9252 5593347.419 6576071.839 -0.004 
@9253 5593347.469 6576071.839 -0.003 
@9254 5593347.519 6576071.839 -0.003 
@9255 5593347.569 6576071.839 -0.004 
@9256 5593347.619 6576071.839 -0.004 
@9257 5593347.669 6576071.839 -0.005 
@9258 5593347.719 6576071.839 -0.004 
@9259 5593347.769 6576071.839 -0.004 
@926 5593347.169 6576071.539 -0.003 
@9260 5593347.819 6576071.839 -0.004 
@9261 5593347.869 6576071.839 -0.004 
@9262 5593347.919 6576071.839 -0.004 
@9263 5593347.969 6576071.839 -0.004 
@9264 5593348.019 6576071.839 -0.004 
@9265 5593348.069 6576071.839 -0.004 
@9266 5593348.119 6576071.839 -0.003 
@9267 5593348.169 6576071.839 -0.003 
@9268 5593348.219 6576071.839 -0.003 
@9269 5593348.269 6576071.839 -0.004 
@927 5593347.169 6576071.589 -0.003 
@9270 5593348.319 6576071.839 -0.005 
@9271 5593348.369 6576071.839 -0.006 
@9272 5593348.419 6576071.839 -0.005 
@9273 5593348.469 6576071.839 -0.004 
@9274 5593348.519 6576071.839 -0.004 
@9275 5593348.569 6576071.839 -0.004 
@9276 5593348.619 6576071.839 -0.003 
@9277 5593348.669 6576071.839 -0.003 
@9278 5593348.719 6576071.839 -0.004 
@9279 5593348.769 6576071.839 -0.004 
@928 5593347.169 6576071.639 -0.004 
